Frame,Red channel,Green channel,Blue Channel,Red_back,Green_back,Blue_back,Pressure
frame654,157.56221198156683,157.7926267281106,145.44700460829492,204.99078341013825,204.38248847926266,201.00921658986175,-0.03087464
frame655,157.4516129032258,157.7188940092166,145.3179723502304,208.30875576036865,207.2626728110599,204.3364055299539,-0.029330283
frame656,157.58986175115209,157.78341013824885,144.49308755760367,210.09677419354838,209.06451612903226,205.69585253456222,-0.027854592
frame657,157.3778801843318,157.7373271889401,144.19815668202764,208.28571428571428,207.23963133640552,203.95391705069125,-0.028279275
frame658,157.6036866359447,157.79723502304148,144.50691244239633,210.0921658986175,209.0552995391705,205.69124423963135,-0.028075367
frame659,157.49308755760367,157.72350230414747,144.3778801843318,208.2442396313364,207.23041474654377,203.9447004608295,-0.028726906
frame660,157.6451612903226,157.83870967741936,144.5483870967742,210.12442396313364,209.10138248847926,205.74654377880185,-0.028245091
frame661,157.5483870967742,157.77880184331798,144.4331797235023,208.48387096774192,207.43778801843317,204.17511520737327,-0.028727472
frame662,157.7373271889401,157.78341013824885,144.71428571428572,210.3364055299539,209.29032258064515,205.9447004608295,-0.028258532
frame663,157.64976958525347,157.71428571428572,144.61751152073734,208.48387096774192,207.43778801843317,204.17511520737327,-0.028777122
frame664,157.76958525345623,157.93548387096774,144.27188940092165,211.28571428571428,210.51612903225808,207.32718894009216,-0.027262688
frame665,157.65437788018434,157.8894009,144.17972350230414,210.3732718894009,209.1336405529954,206.0552995391705,-0.027611673
frame666,157.80645161290323,157.85253456221199,144.44700460829492,211.27188940092165,210.50230414746545,207.2995391705069,-0.02737698
frame667,157.7373271889401,157.79723502304148,144.30875576036865,210.01382488479263,209.1336405529954,206.0552995391705,-0.027618915
frame668,157.80645161290323,157.85253456221199,144.44700460829492,211.25806451612902,210.50230414746545,207.2995391705069,-0.02719453
frame669,157.7373271889401,157.79723502304148,144.30875576036865,210.01382488479263,209.1336405529954,206.0552995391705,-0.027472585
frame670,157.9631336,157.8294930875576,144.56221198156683,211.27188940092165,210.50230414746545,207.2995391705069,-0.027207851
frame671,157.91244239631337,157.7741935483871,144.44239631336404,210.01382488479263,209.1336405529954,206.0552995391705,-0.027480632
frame672,157.9631336,157.8294930875576,144.56221198156683,211.27188940092165,210.08294930875576,207.32718894009216,-0.027108431
frame673,157.91244239631337,157.7741935483871,144.44239631336404,210.01382488479263,208.7741935483871,206.0552995391705,-0.027463019
frame674,157.9631336,157.8294930875576,144.56221198156683,211.25806451612902,210.06912442396313,207.2995391705069,-0.027098268
frame675,157.91244239631337,157.7741935483871,144.44239631336404,210.01382488479263,209.1336405529954,206.0552995391705,-0.027400315
frame676,157.78341013824885,157.91244239631337,144.7188940092166,211.28571428571428,210.51612903225808,207.32718894009216,-0.027193993
frame677,157.58986175115209,157.74654377880185,144.5115207373272,210.3732718894009,209.1336405529954,206.0552995391705,-0.027437717
frame678,157.82488479262673,157.84331797235023,144.81566820276498,211.7188940092166,210.51612903225808,207.32718894009216,-0.027405053
frame679,157.59907834101384,157.7557603686636,144.52073732718895,210.3732718894009,209.1336405529954,206.0552995391705,-0.027544916
frame680,157.68663594470047,157.81566820276498,144.6221198156682,211.28571428571428,210.51612903225808,207.32718894009216,-0.027220815
frame681,157.63133640552996,157.78801843317973,144.55299539170508,210.3732718894009,209.1336405529954,206.0552995391705,-0.027614862
frame682,157.8110599078341,157.8294930875576,144.80184331797236,211.28571428571428,210.51612903225808,207.32718894009216,-0.027410299
frame683,157.6635944700461,157.69124423963135,144.64976958525347,210.3732718894009,209.1336405529954,206.0552995391705,-0.027555764
frame684,157.74193548387098,157.76036866359448,144.73271889400922,211.28571428571428,210.51612903225808,207.32718894009216,-0.027184665
